Category,ItemId,ItemName,Quantity,Price
Category5,221,Item_221,270,286.83
Category5,222,Item_222,604,30.09
Category5,223,Item_223,741,260.24
Category5,224,Item_224,208,738.01
Category5,225,Item_225,196,429.95
Category5,226,Item_226,376,607.2
Category5,227,Item_227,987,24.58
Category5,228,Item_228,32,180.06
Category5,229,Item_229,418,584.97
Category5,230,Item_230,225,320.65
Category5,231,Item_231,310,821.15
Category5,232,Item_232,135,96.25
Category5,233,Item_233,109,764.29
Category5,234,Item_234,109,839.56
Category5,235,Item_235,732,731.24
Category5,236,Item_236,757,340.34
Category5,237,Item_237,435,331.67
Category5,238,Item_238,392,934.87
Category5,239,Item_239,126,201.83
Category5,240,Item_240,861,769.67
Category5,241,Item_241,141,878.89
Category5,242,Item_242,142,784.23
Category5,243,Item_243,825,854.09
Category5,244,Item_244,461,973.51
Category5,245,Item_245,534,506.65
Category5,246,Item_246,582,913.54
Category5,247,Item_247,944,129.06
Category5,248,Item_248,902,424.67
Category5,249,Item_249,537,678.2
Category5,250,Item_250,375,504.6
Category5,251,Item_251,785,501.22
Category5,252,Item_252,182,266.61
Category5,253,Item_253,332,44.96
Category5,254,Item_254,972,91.42
Category5,255,Item_255,761,962.35
Category5,256,Item_256,360,361.44
Category5,257,Item_257,520,854.07
Category5,258,Item_258,553,204.73
Category5,259,Item_259,758,547.88
Category5,260,Item_260,11,508.25
Category5,261,Item_261,846,524.96
Category5,262,Item_262,446,405.24
Category5,263,Item_263,745,731.06
Category5,264,Item_264,525,188.25
Category5,265,Item_265,673,170.45
Category5,266,Item_266,591,253.19
Category5,267,Item_267,357,720.28
Category5,268,Item_268,86,661.16
Category5,269,Item_269,423,857.41
Category5,270,Item_270,463,370.32
Category5,271,Item_271,435,261.56
Category5,272,Item_272,383,98.89
Category5,273,Item_273,103,81.44
Category5,274,Item_274,653,679.37
Category5,275,Item_275,416,99.06
Category5,276,Item_276,891,584.83
Category5,277,Item_277,598,550.7
Category5,278,Item_278,115,203.04
Category5,279,Item_279,387,890.98
Category5,280,Item_280,362,717.92
Category5,281,Item_281,264,658.71
Category5,282,Item_282,186,880.47
Category5,283,Item_283,183,206.23
Category5,284,Item_284,772,602.45
Category5,285,Item_285,746,555.92
Category5,286,Item_286,623,838.97
Category5,287,Item_287,23,903.79
Category5,288,Item_288,258,864.06
Category5,289,Item_289,268,679.26
Category5,290,Item_290,109,107.44
Category5,291,Item_291,833,851.51
Category5,292,Item_292,47,554.65
Category5,293,Item_293,776,592.58
Category5,294,Item_294,785,887.74
Category5,295,Item_295,343,309.12
Category5,296,Item_296,406,17.54
Category5,297,Item_297,277,697.6
Category5,298,Item_298,431,672.73
Category5,299,Item_299,989,303.14
Category5,300,Item_300,949,472.84
Category5,301,Item_301,433,989.97
Category5,302,Item_302,127,159.9
Category5,303,Item_303,858,284.34
Category5,304,Item_304,376,363.71
Category5,305,Item_305,790,629.31
Category5,306,Item_306,288,351.55
Category5,307,Item_307,219,218.07
Category5,308,Item_308,544,499.84
Category5,309,Item_309,193,850.39
Category5,310,Item_310,120,960.9
Category5,311,Item_311,452,956.52
Category5,312,Item_312,195,84.44
Category5,313,Item_313,532,988.1
Category5,314,Item_314,912,590.42
Category5,315,Item_315,724,598.76
Category5,316,Item_316,587,623.61
Category5,317,Item_317,401,41.31
Category5,318,Item_318,848,755.79
Category5,319,Item_319,488,31.28
Category5,320,Item_320,332,467.29
Category5,321,Item_321,355,950.57
Category5,322,Item_322,988,304.75
Category5,323,Item_323,399,339.28
Category5,324,Item_324,926,818.55
Category5,325,Item_325,228,486.97
Category5,326,Item_326,205,344.58
Category5,327,Item_327,518,346.93
Category5,328,Item_328,97,430.13
Category5,329,Item_329,998,149.23
Category5,330,Item_330,32,625.6
Category5,331,Item_331,220,122.29
Category5,332,Item_332,426,993.02
Category5,333,Item_333,946,409.24
Category5,334,Item_334,160,635.62
Category5,335,Item_335,758,734.54
Category5,336,Item_336,256,481.39
Category5,337,Item_337,456,202.82
Category5,338,Item_338,42,71.29
Category5,339,Item_339,424,565.75
Category5,340,Item_340,473,584.63
Category5,341,Item_341,422,467.04
Category5,342,Item_342,330,891.32
Category5,343,Item_343,368,976.23
Category5,344,Item_344,686,529.93
Category5,345,Item_345,600,2.7
Category5,346,Item_346,540,989.76
Category5,347,Item_347,569,103.08
Category5,348,Item_348,86,202.39
Category5,349,Item_349,500,945.6
Category5,350,Item_350,280,764.25
Category5,351,Item_351,181,84.68
Category5,352,Item_352,481,456.62
Category5,353,Item_353,792,246.26
Category5,354,Item_354,47,989.1
Category5,355,Item_355,8,664.38
Category5,356,Item_356,331,752.93
Category5,357,Item_357,764,542.24
Category5,358,Item_358,267,410.67
Category5,359,Item_359,826,343.65
Category5,360,Item_360,118,995.95
Category5,361,Item_361,236,933.86
Category5,362,Item_362,162,9.48
Category5,363,Item_363,934,708.23
Category5,364,Item_364,34,959.44
Category5,365,Item_365,859,896.25
Category5,366,Item_366,487,275.26
Category5,367,Item_367,705,309.81
Category5,368,Item_368,813,456.81
Category5,369,Item_369,681,147.88
Category5,370,Item_370,334,34.79
Category5,371,Item_371,304,761.3
Category5,372,Item_372,190,593.9
Category5,373,Item_373,735,229.92
Category5,374,Item_374,948,532.46
Category5,375,Item_375,385,123.84
Category5,376,Item_376,388,553.24
Category5,377,Item_377,801,168.41
Category5,378,Item_378,931,601.8
Category5,379,Item_379,520,427.09
Category5,380,Item_380,705,702.72
Category5,381,Item_381,45,31.61
Category5,382,Item_382,286,594.35
Category5,383,Item_383,739,912.88
Category5,384,Item_384,641,5.3
Category5,385,Item_385,627,839.5
Category5,386,Item_386,951,281.21
Category5,387,Item_387,792,981.62
Category5,388,Item_388,707,90.2
Category5,389,Item_389,963,170.43
Category5,390,Item_390,154,782.18
Category5,391,Item_391,413,131.92
Category5,392,Item_392,830,147.82
Category5,393,Item_393,249,638.49
Category5,394,Item_394,223,399.33
Category5,395,Item_395,679,527.43
Category5,396,Item_396,383,296.99
Category5,397,Item_397,433,819.91
Category5,398,Item_398,561,643.79
Category5,399,Item_399,348,764.86
Category5,400,Item_400,72,321.36
Category5,401,Item_401,604,795.72
Category5,402,Item_402,527,222.44
Category5,403,Item_403,133,904.48
Category5,404,Item_404,963,212.82
Category5,405,Item_405,706,690.95
Category5,406,Item_406,173,652.06
Category5,407,Item_407,34,393.85
Category5,408,Item_408,615,68.75
Category5,409,Item_409,931,394.65
Category5,410,Item_410,857,834.12
Category5,411,Item_411,21,142.22
Category5,412,Item_412,244,97.56
Category5,413,Item_413,287,273.58
Category5,414,Item_414,642,174.37
Category5,415,Item_415,350,926.47
Category5,416,Item_416,180,502.34
Category5,417,Item_417,613,595.09
Category5,418,Item_418,687,706.67
Category5,419,Item_419,570,716.12
Category5,420,Item_420,267,287.55
Category5,421,Item_421,286,492.33
Category5,422,Item_422,807,289.73
Category5,423,Item_423,107,859.58
Category5,424,Item_424,855,659.74
Category5,425,Item_425,305,682.14
Category5,426,Item_426,625,494.45
Category5,427,Item_427,819,168.72
Category5,428,Item_428,588,805.15
Category5,429,Item_429,535,106.94
Category5,430,Item_430,225,95.31
Category5,431,Item_431,276,62.7
Category5,432,Item_432,476,720.18
Category5,433,Item_433,763,544.22
Category5,434,Item_434,613,951.78
Category5,435,Item_435,299,502.36
Category5,436,Item_436,431,450.74
Category5,437,Item_437,736,806.37
Category5,438,Item_438,951,238.11
Category5,439,Item_439,437,855.92
Category5,440,Item_440,113,521.56
Category5,441,Item_441,142,420.79
Category5,442,Item_442,82,825.73
Category5,443,Item_443,891,202.68
Category5,444,Item_444,621,20.5
Category5,445,Item_445,830,160.4
Category5,446,Item_446,444,379.4
Category5,447,Item_447,258,415.47
Category5,448,Item_448,198,19.6
Category5,449,Item_449,218,640.23
Category5,450,Item_450,31,506.16
Category5,451,Item_451,175,97.31
Category5,452,Item_452,685,22.52
Category5,453,Item_453,263,425.87
Category5,454,Item_454,112,514.74
Category5,455,Item_455,437,201.35
Category5,456,Item_456,349,228.59
Category5,457,Item_457,465,108.07
Category5,458,Item_458,313,607.35
Category5,459,Item_459,546,694.7
Category5,460,Item_460,887,866.84
Category5,461,Item_461,603,580.87
Category5,462,Item_462,284,617.84
Category5,463,Item_463,15,240.26
Category5,464,Item_464,246,158.58
Category5,465,Item_465,981,157.9
Category5,466,Item_466,314,763.35
Category5,467,Item_467,660,223.85
Category5,468,Item_468,818,735.71
Category5,469,Item_469,678,937.19
Category5,470,Item_470,912,683.03
Category5,471,Item_471,542,449.28
Category5,472,Item_472,750,133.16
Category5,473,Item_473,386,10.82
Category5,474,Item_474,940,704.84
Category5,475,Item_475,241,812.98
Category5,476,Item_476,96,324.62
Category5,477,Item_477,362,66.81
Category5,478,Item_478,437,321.05
Category5,479,Item_479,770,808.31
Category5,480,Item_480,787,845.91
Category5,481,Item_481,297,793.7
Category5,482,Item_482,544,96.27
Category5,483,Item_483,892,750.15
Category5,484,Item_484,4,452.91
Category5,485,Item_485,74,38.62
Category5,486,Item_486,316,837.06
Category5,487,Item_487,152,98.72
Category5,488,Item_488,901,641.04
Category5,489,Item_489,828,397.7
Category5,490,Item_490,735,642.43
Category5,491,Item_491,980,158.11
Category5,492,Item_492,588,481.11
Category5,493,Item_493,938,745.33
Category5,494,Item_494,22,74.98
Category5,495,Item_495,59,786.93
Category5,496,Item_496,610,147.63
Category5,497,Item_497,919,741.44
Category5,498,Item_498,372,841.2
Category5,499,Item_499,843,741.93
Category5,500,Item_500,751,104.08
Category5,501,Item_501,85,760.65
Category5,502,Item_502,753,906.19
Category5,503,Item_503,204,729.59
Category5,504,Item_504,827,131.55
Category5,505,Item_505,631,394.58
Category5,506,Item_506,1,238.78
Category5,507,Item_507,302,385.86
Category5,508,Item_508,328,607.07
Category5,509,Item_509,43,688.07
Category5,510,Item_510,953,114.13
Category5,511,Item_511,678,43.51
Category5,512,Item_512,132,10.75
Category5,513,Item_513,112,240.92
Category5,514,Item_514,641,682.27
Category5,515,Item_515,933,832.46
Category5,516,Item_516,760,444.01
Category5,517,Item_517,76,435.16
Category5,518,Item_518,872,928.91
Category5,519,Item_519,415,113.94
Category5,520,Item_520,984,771.81
Category5,521,Item_521,61,988.14
Category5,522,Item_522,415,998.84
Category5,523,Item_523,542,342.61
Category5,524,Item_524,154,1.9
Category5,525,Item_525,744,805.61
Category5,526,Item_526,307,390.74
Category5,527,Item_527,34,8.39
Category5,528,Item_528,256,728.35
Category5,529,Item_529,488,358.96
Category5,530,Item_530,395,689.73
Category5,531,Item_531,958,200.5
Category5,532,Item_532,530,641.71
Category5,533,Item_533,937,164.09
Category5,534,Item_534,435,953.06
Category5,535,Item_535,748,751.75
Category5,536,Item_536,71,941.42
Category5,537,Item_537,637,574.26
Category5,538,Item_538,375,127.1
Category5,539,Item_539,327,82.0
Category5,540,Item_540,401,842.13
Category5,541,Item_541,264,145.75
Category5,542,Item_542,176,50.06
Category5,543,Item_543,88,782.73
Category5,544,Item_544,738,29.36
Category5,545,Item_545,22,322.01
Category5,546,Item_546,948,625.36
Category5,547,Item_547,727,299.38
Category5,548,Item_548,317,707.92
Category5,549,Item_549,447,273.75
Category5,550,Item_550,923,714.15
Category5,551,Item_551,652,582.04
Category5,552,Item_552,938,254.17
Category5,553,Item_553,243,829.28
Category5,554,Item_554,292,894.35
Category5,555,Item_555,644,505.47
Category5,556,Item_556,189,84.03
Category5,557,Item_557,276,169.02
Category5,558,Item_558,278,672.54
Category5,559,Item_559,103,372.32
Category5,560,Item_560,756,173.55
Category5,561,Item_561,595,576.18
Category5,562,Item_562,785,304.59
Category5,563,Item_563,693,237.23
Category5,564,Item_564,102,767.85
Category5,565,Item_565,808,241.78
Category5,566,Item_566,27,400.52
Category5,567,Item_567,759,552.61
Category5,568,Item_568,622,655.65
Category5,569,Item_569,479,720.11
Category5,570,Item_570,764,344.83
Category5,571,Item_571,103,342.24
Category5,572,Item_572,752,374.84
Category5,573,Item_573,705,710.59
Category5,574,Item_574,596,583.45
Category5,575,Item_575,140,504.23
Category5,576,Item_576,606,726.91
Category5,577,Item_577,788,455.77
Category5,578,Item_578,542,84.88
Category5,579,Item_579,845,665.66
Category5,580,Item_580,805,585.67
Category5,581,Item_581,205,887.48
Category5,582,Item_582,46,500.92
Category5,583,Item_583,458,286.68
Category5,584,Item_584,703,339.42
Category5,585,Item_585,134,653.08
Category5,586,Item_586,588,88.93
Category5,587,Item_587,82,223.55
Category5,588,Item_588,478,923.54
Category5,589,Item_589,773,382.49
Category5,590,Item_590,175,449.23
Category5,591,Item_591,553,885.81
Category5,592,Item_592,15,475.05
Category5,593,Item_593,740,290.02
Category5,594,Item_594,75,67.82
Category5,595,Item_595,421,539.58
Category5,596,Item_596,517,362.79
Category5,597,Item_597,694,320.14
Category5,598,Item_598,968,808.55
Category5,599,Item_599,154,999.46
Category5,600,Item_600,157,172.78
Category5,601,Item_601,670,189.06
Category5,602,Item_602,943,969.62
Category5,603,Item_603,117,744.34
Category5,604,Item_604,81,693.34
Category5,605,Item_605,650,590.96
Category5,606,Item_606,397,863.32
Category5,607,Item_607,156,397.95
Category5,608,Item_608,85,557.77
Category5,609,Item_609,843,605.57
Category5,610,Item_610,367,741.18
Category5,611,Item_611,705,239.65
Category5,612,Item_612,161,290.76
Category5,613,Item_613,785,708.27
Category5,614,Item_614,923,782.64
Category5,615,Item_615,478,881.38
Category5,616,Item_616,969,939.3
Category5,617,Item_617,402,198.13
Category5,618,Item_618,372,64.54
Category5,619,Item_619,930,980.16
Category5,620,Item_620,976,231.54
Category5,621,Item_621,681,515.42
Category5,622,Item_622,264,756.17
Category5,623,Item_623,923,914.73
Category5,624,Item_624,446,970.02
Category5,625,Item_625,151,702.71
Category5,626,Item_626,226,455.34
Category5,627,Item_627,210,160.39
Category5,628,Item_628,91,242.0
Category5,629,Item_629,54,160.0
Category5,630,Item_630,320,567.1
Category5,631,Item_631,660,778.47
Category5,632,Item_632,681,919.49
Category5,633,Item_633,703,209.31
Category5,634,Item_634,488,470.44
Category5,635,Item_635,787,821.41
Category5,636,Item_636,892,726.73
Category5,637,Item_637,241,70.9
Category5,638,Item_638,744,524.13
Category5,639,Item_639,932,291.86
Category5,640,Item_640,908,375.91
Category5,641,Item_641,403,886.44
Category5,642,Item_642,495,700.25
Category5,643,Item_643,968,196.39
Category5,644,Item_644,526,480.16
Category5,645,Item_645,144,203.39
Category5,646,Item_646,704,101.95
Category5,647,Item_647,624,607.09
Category5,648,Item_648,42,876.67
Category5,649,Item_649,453,770.12
Category5,650,Item_650,280,700.16
Category5,651,Item_651,169,837.92
Category5,652,Item_652,529,905.43
Category5,653,Item_653,502,628.62
Category5,654,Item_654,234,251.11
Category5,655,Item_655,18,878.43
Category5,656,Item_656,541,413.86
Category5,657,Item_657,53,234.74
Category5,658,Item_658,116,950.89
Category5,659,Item_659,497,135.57
Category5,660,Item_660,139,999.87
Category5,661,Item_661,872,603.21
Category5,662,Item_662,93,272.48
Category5,663,Item_663,810,788.51
Category5,664,Item_664,567,811.85
Category5,665,Item_665,586,521.14
Category5,666,Item_666,921,618.25
Category5,667,Item_667,101,492.45
Category5,668,Item_668,991,641.0
Category5,669,Item_669,540,320.12
Category5,670,Item_670,869,213.59
Category5,671,Item_671,483,901.99
Category5,672,Item_672,21,20.23
Category5,673,Item_673,355,133.53
Category5,674,Item_674,67,762.92
Category5,675,Item_675,214,718.84
Category5,676,Item_676,25,155.02
Category5,677,Item_677,867,209.94
Category5,678,Item_678,197,875.74
Category5,679,Item_679,123,302.0
Category5,680,Item_680,110,594.7
Category5,681,Item_681,478,585.55
Category5,682,Item_682,869,922.77
Category5,683,Item_683,827,354.49
Category5,684,Item_684,763,863.64
Category5,685,Item_685,344,37.09
Category5,686,Item_686,707,918.35
Category5,687,Item_687,996,780.94
Category5,688,Item_688,386,572.38
Category5,689,Item_689,562,566.66
Category5,690,Item_690,740,26.94
Category5,691,Item_691,294,947.11
Category5,692,Item_692,626,460.61
Category5,693,Item_693,460,573.05
Category5,694,Item_694,112,71.46
Category5,695,Item_695,44,146.72
Category5,696,Item_696,179,61.88
Category5,697,Item_697,626,538.89
Category5,698,Item_698,760,397.26
Category5,699,Item_699,995,490.58
Category5,700,Item_700,421,1.22
Category5,701,Item_701,1000,281.69
Category5,702,Item_702,96,636.61
Category5,703,Item_703,433,245.69
Category5,704,Item_704,957,837.7
Category5,705,Item_705,732,629.94
Category5,706,Item_706,607,197.9
Category5,707,Item_707,222,548.01
Category5,708,Item_708,236,903.37
Category5,709,Item_709,552,150.06
Category5,710,Item_710,772,178.97
Category5,711,Item_711,593,213.85
Category5,712,Item_712,287,512.16
Category5,713,Item_713,860,689.57
Category5,714,Item_714,177,241.55
Category5,715,Item_715,704,915.9
Category5,716,Item_716,175,66.48
Category5,717,Item_717,850,796.31
Category5,718,Item_718,642,12.79
Category5,719,Item_719,2,931.02
Category5,720,Item_720,23,323.08
Category5,721,Item_721,811,784.65
Category5,722,Item_722,509,42.52
Category5,723,Item_723,400,412.24
Category5,724,Item_724,13,684.24
Category5,725,Item_725,255,193.45
Category5,726,Item_726,791,705.01
Category5,727,Item_727,168,342.95
Category5,728,Item_728,807,492.86
Category5,729,Item_729,471,716.77
Category5,730,Item_730,384,222.8
Category5,731,Item_731,121,773.49
Category5,732,Item_732,699,95.11
Category5,733,Item_733,157,36.62
Category5,734,Item_734,255,781.1
Category5,735,Item_735,266,815.18
Category5,736,Item_736,60,541.65
Category5,737,Item_737,39,794.56
Category5,738,Item_738,414,943.12
Category5,739,Item_739,322,342.96
Category5,740,Item_740,868,830.04
Category5,741,Item_741,727,807.77
Category5,742,Item_742,193,583.75
Category5,743,Item_743,683,636.51
Category5,744,Item_744,248,607.6
Category5,745,Item_745,529,601.27
Category5,746,Item_746,918,956.66
Category5,747,Item_747,332,923.22
Category5,748,Item_748,643,793.98
Category5,749,Item_749,976,748.43
Category5,750,Item_750,860,981.87
Category5,751,Item_751,314,751.77
Category5,752,Item_752,444,675.56
Category5,753,Item_753,112,373.98
Category5,754,Item_754,944,607.17
Category5,755,Item_755,204,231.71
Category5,756,Item_756,753,628.84
Category5,757,Item_757,399,438.79
Category5,758,Item_758,879,488.04
Category5,759,Item_759,365,953.97
Category5,760,Item_760,956,632.9
Category5,761,Item_761,975,783.24
Category5,762,Item_762,430,922.81
Category5,763,Item_763,405,870.65
Category5,764,Item_764,863,914.17
Category5,765,Item_765,723,84.08
Category5,766,Item_766,990,50.43
Category5,767,Item_767,945,916.48
Category5,768,Item_768,359,263.13
Category5,769,Item_769,688,808.62
Category5,770,Item_770,574,403.05
Category5,771,Item_771,902,545.38
Category5,772,Item_772,190,921.58
Category5,773,Item_773,411,954.15
Category5,774,Item_774,313,920.37
Category5,775,Item_775,982,601.23
Category5,776,Item_776,752,421.1
Category5,777,Item_777,421,692.45
Category5,778,Item_778,50,944.6
Category5,779,Item_779,179,883.84
Category5,780,Item_780,289,753.67
Category5,781,Item_781,487,78.51
Category5,782,Item_782,992,305.38
Category5,783,Item_783,894,217.31
Category5,784,Item_784,943,976.18
Category5,785,Item_785,261,83.93
Category5,786,Item_786,166,437.37
Category5,787,Item_787,318,917.47
Category5,788,Item_788,328,76.48
Category5,789,Item_789,106,286.48
Category5,790,Item_790,553,460.5
Category5,791,Item_791,842,233.2
Category5,792,Item_792,201,987.99
Category5,793,Item_793,593,717.57
Category5,794,Item_794,785,128.97
Category5,795,Item_795,898,583.59
Category5,796,Item_796,253,969.2
Category5,797,Item_797,197,26.58
Category5,798,Item_798,281,993.69
Category5,799,Item_799,42,117.94
Category5,800,Item_800,844,474.53
Category5,801,Item_801,345,177.94
Category5,802,Item_802,81,868.19
Category5,803,Item_803,623,373.06
Category5,804,Item_804,49,817.56
Category5,805,Item_805,126,759.6
Category5,806,Item_806,782,812.09
Category5,807,Item_807,152,298.53
Category5,808,Item_808,604,163.63
Category5,809,Item_809,675,20.28
Category5,810,Item_810,157,434.46
Category5,811,Item_811,573,67.42
Category5,812,Item_812,539,441.6
Category5,813,Item_813,399,759.73
Category5,814,Item_814,938,644.42
Category5,815,Item_815,84,729.4
Category5,816,Item_816,979,501.36
Category5,817,Item_817,586,267.8
Category5,818,Item_818,14,94.35
Category5,819,Item_819,404,900.35
Category5,820,Item_820,841,473.46
